timestamp,temperature_C,pressure_hPa,humidity_percent,gas_ohms,label,notes
2026-02-14 20:21:54,21.78,1012.63,50.25,195457.15,normal,n/a
2026-02-14 20:21:59,21.79,1012.63,50.23,197492.77,normal,n/a
2026-02-14 20:22:04,21.82,1012.62,50.14,195681.25,normal,n/a
2026-02-14 20:22:10,21.75,1012.67,50.32,177531.21,normal,n/a
2026-02-14 20:22:21,21.77,1012.63,50.42,192481.2,normal,n/a
2026-02-14 20:22:26,21.72,1012.66,50.28,177901.32,normal,n/a
2026-02-14 20:22:31,21.83,1012.62,50.19,197150.56,normal,n/a
2026-02-14 20:22:37,21.79,1012.63,50.12,196018.38,normal,n/a
2026-02-14 20:22:42,21.8,1012.61,50.08,196809.53,normal,n/a
2026-02-14 20:22:47,21.83,1012.61,50.08,196809.53,normal,n/a
2026-02-14 20:22:52,21.75,1012.68,50.21,179964.85,normal,n/a
2026-02-14 20:22:57,21.89,1012.63,50.09,194344.28,normal,n/a
2026-02-14 20:23:02,21.8,1012.6,50.04,196243.77,normal,n/a
2026-02-14 20:23:07,21.81,1012.58,49.99,199221.79,normal,n/a
2026-02-14 20:23:12,21.8,1012.6,50.02,196923.08,normal,n/a
2026-02-14 20:23:18,21.82,1012.6,50.02,195905.87,normal,n/a
2026-02-14 20:23:24,21.83,1012.6,49.97,195793.5,normal,n/a
2026-02-14 20:23:29,21.71,1012.59,49.87,179208.96,normal,n/a
2026-02-14 20:23:39,21.73,1012.59,50.18,193353.47,normal,n/a
2026-02-14 20:23:49,21.83,1012.58,50.0,197264.5,normal,n/a
2026-02-14 20:23:56,21.67,1012.6,49.99,179586.11,normal,n/a
2026-02-14 20:24:01,21.74,1012.63,50.2,193572.78,normal,n/a
2026-02-14 20:24:11,21.83,1012.62,50.06,196696.12,normal,n/a
2026-02-14 20:24:16,21.81,1012.62,50.04,197950.9,normal,n/a
2026-02-14 20:24:21,21.85,1012.6,49.97,197150.56,normal,n/a
2026-02-14 20:24:27,21.83,1012.59,49.95,197264.5,normal,n/a
2026-02-14 20:24:33,21.71,1012.6,49.91,179208.96,normal,n/a
2026-02-14 20:24:38,21.86,1012.6,49.92,195905.87,normal,n/a
2026-02-14 20:24:43,21.83,1012.62,49.89,196131.01,normal,n/a
2026-02-14 20:24:48,21.84,1012.62,49.89,197492.77,normal,n/a
2026-02-14 20:24:53,21.78,1012.67,50.07,179208.96,normal,n/a
2026-02-14 20:24:59,21.9,1012.63,50.04,196131.01,normal,n/a
2026-02-14 20:25:04,21.88,1012.63,49.98,197492.77,normal,n/a
2026-02-14 20:25:09,21.9,1012.62,49.9,197264.5,normal,n/a
2026-02-14 20:25:14,21.91,1012.62,49.85,195905.87,normal,n/a
2026-02-14 20:25:19,21.95,1012.62,49.78,195905.87,normal,n/a
2026-02-14 20:25:27,21.88,1012.62,49.95,195010.47,normal,n/a
2026-02-14 20:25:32,21.91,1012.6,49.8,194899.12,normal,n/a
2026-02-14 20:25:37,21.94,1012.59,49.75,196243.77,normal,n/a
2026-02-14 20:25:42,21.9,1012.61,49.83,194787.9,normal,n/a
2026-02-14 20:25:47,21.93,1012.6,49.8,197721.57,normal,n/a
2026-02-14 20:25:52,21.91,1012.61,49.78,197950.9,normal,n/a
2026-02-14 20:25:57,21.93,1012.62,49.7,197492.77,normal,n/a
2026-02-14 20:26:02,21.84,1012.64,49.83,179208.96,normal,n/a
2026-02-14 20:26:07,22.02,1012.66,49.77,193682.62,normal,n/a
2026-02-14 20:26:12,21.94,1012.61,49.73,196809.53,normal,n/a
2026-02-14 20:26:17,21.95,1012.62,49.65,197036.75,normal,n/a
2026-02-14 20:26:22,21.84,1012.62,49.85,178646.2,normal,n/a
2026-02-14 20:26:27,22.0,1012.6,49.8,194123.22,normal,n/a
2026-02-14 20:27:45,21.73,1012.65,50.29,173913.04,normal,n/a
2026-02-14 20:27:50,21.96,1012.6,50.1,191724.4,normal,n/a
2026-02-14 20:27:55,21.92,1012.61,50.01,194899.12,normal,n/a
2026-02-14 20:28:00,21.91,1012.62,49.86,196696.12,normal,n/a
2026-02-14 20:28:05,21.81,1012.63,49.94,177716.07,normal,n/a
2026-02-14 20:28:10,21.94,1012.6,49.81,195681.25,normal,n/a
2026-02-14 20:28:15,21.86,1012.57,49.81,196923.08,normal,n/a
2026-02-14 20:28:20,21.87,1012.56,49.81,197950.9,normal,n/a
2026-02-14 20:28:25,21.86,1012.58,49.84,196809.53,normal,n/a
2026-02-14 20:28:30,21.91,1012.62,49.85,196809.53,normal,n/a
2026-02-14 20:28:35,21.92,1012.63,49.88,196356.66,normal,n/a
2026-02-14 20:28:40,21.96,1012.62,49.84,196582.84,normal,n/a
2026-02-14 20:28:45,21.94,1012.6,49.78,197378.57,normal,n/a
2026-02-14 20:28:50,21.97,1012.61,49.69,197721.57,normal,n/a
2026-02-14 20:28:55,21.88,1012.64,49.79,179586.11,normal,n/a
2026-02-14 20:29:00,22.01,1012.62,49.67,196356.66,normal,n/a
2026-02-14 20:29:05,21.84,1012.58,49.59,180727.14,normal,n/a
2026-02-14 20:29:10,21.96,1012.57,49.64,198642.1,normal,n/a
2026-02-14 20:29:15,21.95,1012.58,49.64,197607.1,normal,n/a
2026-02-14 20:29:20,21.96,1012.57,49.61,197950.9,normal,n/a
2026-02-14 20:29:25,21.95,1012.58,49.58,197264.5,normal,n/a
2026-02-14 20:29:30,21.98,1012.59,49.55,197378.57,normal,n/a
2026-02-14 20:29:35,21.89,1012.67,49.67,179586.11,normal,n/a
2026-02-14 20:29:40,22.06,1012.64,49.68,193792.58,normal,n/a
2026-02-14 20:29:45,21.89,1012.62,49.61,178646.2,normal,n/a
2026-02-14 20:29:51,21.95,1012.61,49.64,196809.53,normal,n/a
2026-02-14 20:29:56,21.88,1012.62,49.6,178459.39,normal,n/a
2026-02-14 20:30:02,21.97,1012.62,49.61,197036.75,normal,n/a
2026-02-14 20:30:07,22.0,1012.59,49.54,196582.84,normal,n/a
2026-02-14 20:30:12,21.95,1012.65,49.51,181495.92,normal,n/a
2026-02-14 20:30:17,22.05,1012.64,49.45,198989.51,normal,n/a
2026-02-14 20:30:27,22.03,1012.62,49.38,197836.17,normal,n/a
2026-02-14 20:30:32,22.02,1012.61,49.38,200863.08,normal,n/a
2026-02-14 20:30:37,22.04,1012.61,49.34,198295.89,normal,n/a
2026-02-14 20:30:42,22.0,1012.59,49.41,200509.11,normal,n/a
2026-02-14 20:30:47,22.03,1012.62,49.38,199338.14,normal,n/a
2026-02-14 20:30:52,21.94,1012.65,49.52,179208.96,normal,n/a
2026-02-14 20:30:57,22.09,1012.62,49.41,196696.12,normal,n/a
2026-02-14 20:31:02,22.01,1012.62,49.38,196469.69,normal,n/a
2026-02-14 20:31:07,22.03,1012.61,49.38,197836.17,normal,n/a
2026-02-14 20:31:12,21.92,1012.63,49.53,180345.19,normal,n/a
2026-02-14 20:31:19,22.02,1012.63,49.41,197264.5,normal,n/a
2026-02-14 20:31:24,21.89,1012.64,49.35,181495.92,normal,n/a
2026-02-14 20:31:29,22.02,1012.6,49.4,197836.17,normal,n/a
2026-02-14 20:31:34,21.92,1012.6,49.34,181882.77,normal,n/a
2026-02-14 20:31:39,22.04,1012.59,49.33,199687.99,normal,n/a
2026-02-14 20:31:44,21.94,1012.58,49.35,181689.14,normal,n/a
2026-02-14 20:31:49,22.04,1012.56,49.35,198411.16,normal,n/a
2026-02-14 20:31:54,22.02,1012.59,49.33,198642.1,normal,n/a
2026-02-14 20:31:59,22.02,1012.58,49.32,200156.37,normal,n/a
2026-02-14 20:32:04,21.98,1012.56,49.37,199105.58,normal,n/a
2026-02-14 20:32:09,22.01,1012.6,49.36,200039.07,normal,n/a
2026-02-14 20:32:14,22.0,1012.55,49.4,198295.89,normal,n/a
2026-02-14 20:32:19,22.02,1012.58,49.34,200391.39,normal,n/a
2026-02-14 20:32:27,21.86,1012.59,49.45,177901.32,normal,n/a
2026-02-14 20:32:32,22.0,1012.56,49.45,197492.77,normal,n/a
2026-02-14 20:32:37,21.87,1012.59,49.42,179586.11,normal,n/a
2026-02-14 20:34:11,21.73,1012.58,49.95,173207.04,normal,n/a
2026-02-14 20:34:16,21.93,1012.59,49.83,182466.14,normal,n/a
2026-02-14 20:34:21,21.85,1012.5,49.73,197836.17,normal,n/a
2026-02-14 20:34:26,21.86,1012.53,49.73,198065.76,normal,n/a
2026-02-14 20:34:31,21.84,1012.53,49.7,199804.88,normal,n/a
2026-02-14 20:34:36,21.86,1012.54,49.69,199687.99,normal,n/a
2026-02-14 20:34:41,21.81,1012.56,49.64,183446.79,normal,n/a
2026-02-14 20:34:46,21.9,1012.56,49.6,201932.56,normal,n/a
2026-02-14 20:34:51,21.84,1012.53,49.7,200744.95,normal,n/a
2026-02-14 20:34:56,21.86,1012.52,49.72,199221.79,normal,n/a
2026-02-14 20:35:01,21.83,1012.53,49.75,198989.51,normal,n/a
2026-02-14 20:35:06,21.86,1012.53,49.73,199804.88,normal,n/a
2026-02-14 20:35:11,21.79,1012.56,49.84,178833.39,normal,n/a
2026-02-14 20:35:16,21.96,1012.54,49.77,196582.84,normal,n/a
2026-02-14 20:35:21,21.91,1012.53,49.75,198989.51,normal,n/a
2026-02-14 20:35:26,21.91,1012.54,49.7,201932.56,normal,n/a
2026-02-14 20:35:31,21.85,1012.51,49.67,199105.58,normal,n/a
2026-02-14 20:35:36,21.85,1012.53,49.62,201813.17,normal,n/a
2026-02-14 20:35:41,21.74,1012.59,49.79,183249.82,normal,n/a
2026-02-14 20:35:49,21.77,1012.52,49.83,199804.88,normal,n/a
2026-02-14 20:35:59,21.74,1012.53,49.97,197378.57,normal,n/a
2026-02-14 20:36:04,21.8,1012.54,49.93,198757.76,normal,n/a
2026-02-14 20:36:09,21.84,1012.52,49.88,201218.31,normal,n/a
2026-02-14 20:36:15,21.82,1012.52,49.82,200863.08,normal,n/a
2026-02-14 20:36:20,21.72,1012.58,49.95,181110.72,normal,n/a
2026-02-14 20:36:25,21.87,1012.57,49.87,199105.58,normal,n/a
2026-02-14 20:36:30,21.72,1012.56,49.82,183053.27,normal,n/a
2026-02-14 20:36:35,21.82,1012.53,49.83,200981.35,normal,n/a
2026-02-14 20:36:40,21.81,1012.52,49.81,200156.37,normal,n/a
2026-02-14 20:36:45,21.82,1012.53,49.75,203255.26,normal,n/a
2026-02-14 20:36:50,21.71,1012.53,49.73,184040.26,normal,n/a
2026-02-14 20:36:55,21.85,1012.53,49.77,200391.39,normal,n/a
2026-02-14 20:37:02,21.69,1012.53,49.77,182857.14,normal,n/a
2026-02-14 20:37:07,21.78,1012.55,49.97,197950.9,normal,n/a
2026-02-14 20:37:12,21.72,1012.56,49.84,181882.77,normal,n/a
2026-02-14 20:37:17,21.85,1012.54,49.81,201813.17,normal,n/a
2026-02-14 20:37:22,21.82,1012.56,49.76,201693.91,normal,n/a
2026-02-14 20:37:27,21.82,1012.56,49.71,201337.0,normal,n/a
2026-02-14 20:37:32,21.78,1012.56,49.76,200391.39,normal,n/a
2026-02-14 20:37:37,21.8,1012.56,49.81,201932.56,normal,n/a
2026-02-14 20:37:42,21.75,1012.56,49.85,199804.88,normal,n/a
2026-02-14 20:37:47,21.78,1012.56,49.81,200391.39,normal,n/a
2026-02-14 20:37:52,21.7,1012.6,49.95,182076.81,normal,n/a
2026-02-14 20:37:57,21.85,1012.56,49.89,198295.89,normal,n/a
2026-02-14 20:38:09,21.72,1012.56,50.2,196356.66,normal,n/a
2026-02-14 20:38:19,21.84,1012.55,50.03,198989.51,normal,n/a
2026-02-14 20:38:24,21.75,1012.58,49.9,180727.14,normal,n/a
2026-02-14 20:38:29,21.88,1012.58,49.87,199221.79,normal,n/a
2026-02-14 20:38:34,21.88,1012.58,49.79,199105.58,normal,n/a
2026-02-14 20:38:39,21.91,1012.59,49.72,202052.09,normal,n/a
2026-02-14 20:38:44,21.8,1012.62,49.84,182271.27,normal,n/a
2026-02-14 20:38:49,21.98,1012.59,49.78,199338.14,normal,n/a
2026-02-14 20:38:54,21.91,1012.58,49.74,200509.11,normal,n/a
2026-02-14 20:39:01,21.87,1012.55,49.69,199804.88,normal,n/a
2026-02-14 20:39:06,21.91,1012.58,49.66,200981.35,normal,n/a
12280,25.13,101286.37,43.96,203852.81,normal,n/a
12427,25.13,101287.11,43.93,205634.75,normal,n/a
12563,25.13,101286.1,43.92,204994.78,normal,n/a
12709,25.13,101285.93,43.91,204485.69,normal,n/a
12856,25.13,101286.7,43.91,205763.22,normal,n/a
12992,25.14,101286.2,43.87,206020.66,normal,n/a
13138,25.14,101286.62,43.86,204994.78,normal,n/a
13275,25.14,101285.7,43.85,205122.45,normal,n/a
13421,25.14,101284.58,43.82,204358.78,normal,n/a
13557,25.15,101286.47,43.85,204358.78,normal,n/a
13704,25.15,101285.28,43.82,204612.7,normal,n/a
13850,25.15,101284.85,43.79,204994.78,normal,n/a
13986,25.14,101284.23,43.79,204994.78,normal,n/a
14133,25.15,101282.91,43.78,203979.06,normal,n/a
14270,25.16,101285.39,43.76,205378.28,normal,n/a
14416,25.16,101284.62,43.75,205634.75,normal,n/a
14553,25.17,101285.14,43.75,204612.7,normal,n/a
14699,25.17,101285.4,43.73,205250.28,normal,n/a
14835,25.18,101286.43,43.74,204232.06,normal,n/a
14982,25.18,101288.2,43.71,204485.69,normal,n/a
15128,25.18,101286.09,43.7,203726.7,normal,n/a
15264,25.17,101284.63,43.69,203349.36,normal,n/a
15411,25.17,101283.87,43.68,203852.81,normal,n/a
15547,25.18,101285.59,43.67,203726.7,normal,n/a
15693,25.19,101287.03,43.65,203349.36,normal,n/a
15830,25.19,101284.48,43.65,202474.23,normal,n/a
15976,25.19,101286.95,43.65,203600.78,normal,n/a
16122,25.19,101285.84,43.63,202101.5,normal,n/a
16259,25.19,101287.12,43.61,202723.52,normal,n/a
16405,25.19,101286.79,43.61,201853.77,normal,n/a
16541,25.2,101285.68,43.62,201853.77,normal,n/a
16688,25.2,101286.8,43.6,202349.86,normal,n/a
16824,25.2,101286.19,43.58,201360.13,normal,n/a
16970,25.19,101285.43,43.56,201483.31,normal,n/a
17106,25.18,101283.7,43.54,202349.86,normal,n/a
17253,25.19,101286.19,43.54,202848.36,normal,n/a
17399,25.19,101285.68,43.56,202349.86,normal,n/a
17536,25.19,101285.94,43.54,203726.7,normal,n/a
17682,25.17,101282.68,43.54,203979.06,normal,n/a
17818,25.19,101286.35,43.53,203098.55,normal,n/a
17965,25.18,101285.42,43.52,204612.7,normal,n/a
18101,25.18,101286.78,43.5,203223.89,normal,n/a
18247,25.18,101284.4,43.51,204232.06,normal,n/a
18394,25.17,101283.2,43.48,203098.55,normal,n/a
18531,25.18,101286.43,43.48,204994.78,normal,n/a
18677,25.18,101286.86,43.46,203979.06,normal,n/a
18813,25.18,101286.68,43.47,204612.7,normal,n/a
18960,25.18,101284.3,43.47,203098.55,normal,n/a
19096,25.17,101284.13,43.45,203474.98,normal,n/a
19243,25.17,101285.05,43.45,204105.48,normal,n/a
19379,25.18,101286.16,43.44,204358.78,normal,n/a
19525,25.19,101287.2,43.43,203979.06,normal,n/a
19672,25.18,101284.14,43.44,203474.98,normal,n/a
19808,25.19,101285.0,43.44,203726.7,normal,n/a
19954,25.19,101284.83,43.41,203600.78,normal,n/a
1157409,25.67,101266.51,42.14,203474.98,normal,n/a
1157545,25.67,101265.06,42.15,203098.55,normal,n/a
1157692,25.67,101267.63,42.13,202848.36,normal,n/a
1157828,25.67,101267.52,42.12,203223.89,normal,n/a
1157975,25.66,101264.47,42.12,203600.78,normal,n/a
1158111,25.66,101266.24,42.12,205506.44,normal,n/a
1158258,25.66,101265.05,42.11,204485.69,normal,n/a
1158394,25.65,101264.11,42.1,204358.78,normal,n/a
1158541,25.65,101265.65,42.12,204994.78,normal,n/a
1158687,25.66,101266.84,42.11,204612.7,normal,n/a
1158823,25.66,101266.93,42.09,205250.28,normal,n/a
1158970,25.65,101267.0,42.09,203979.06,normal,n/a
1159106,25.65,101265.73,42.08,205763.22,normal,n/a
1159252,25.65,101265.89,42.09,205634.75,normal,n/a
1159389,25.65,101267.68,42.09,206020.66,normal,n/a
1159535,25.66,101265.91,42.1,206278.73,normal,n/a
1159672,25.65,101265.3,42.07,206149.61,normal,n/a
1159819,25.66,101267.09,42.1,205634.75,normal,n/a
1159965,25.66,101266.34,42.07,206537.45,normal,n/a
1160101,25.67,101266.25,42.09,206667.06,normal,n/a
1160248,25.67,101265.32,42.08,206407.98,normal,n/a
1160384,25.67,101266.0,42.06,206537.45,normal,n/a
1160530,25.67,101266.69,42.07,206667.06,normal,n/a
1160667,25.68,101267.97,42.08,206278.73,normal,n/a
1906532,25.75,101262.78,41.77,204612.7,normal,n/a
1906678,25.75,101262.27,41.75,204867.28,normal,n/a
1906814,25.75,101261.84,41.76,205250.28,normal,n/a
1906961,25.75,101262.11,41.75,204867.28,normal,n/a
1907097,25.74,101262.34,41.75,204358.78,normal,n/a
1907244,25.75,101262.18,41.73,204105.48,normal,n/a
1907380,25.74,101260.98,41.76,204612.7,normal,n/a
1907526,25.75,101263.55,41.76,204358.78,normal,n/a
1907663,25.74,101262.66,41.73,204485.69,normal,n/a
1907810,25.72,101262.24,41.75,203979.06,normal,n/a
1907956,25.73,101264.29,41.77,203852.81,normal,n/a
1908092,25.73,101264.29,41.74,204739.91,normal,n/a
1908239,25.73,101263.27,41.75,203600.78,normal,n/a
1908375,25.72,101262.49,41.75,204612.7,normal,n/a
1908521,25.72,101263.43,41.76,204867.28,normal,n/a
1908658,25.72,101263.59,41.77,204485.69,normal,n/a
1908804,25.72,101263.19,41.76,205378.28,normal,n/a
1908941,25.71,101263.33,41.76,205763.22,normal,n/a
1909088,25.71,101262.65,41.77,205378.28,normal,n/a
1909224,25.71,101261.73,41.76,205506.44,normal,n/a
1909370,25.71,101263.5,41.75,206537.45,normal,n/a
1909517,25.7,101262.3,41.76,206149.61,normal,n/a
1909653,25.71,101262.99,41.75,205122.45,normal,n/a
1909799,25.71,101263.33,41.75,205378.28,normal,n/a
1909936,25.71,101265.63,41.76,205763.22,normal,n/a
1910082,25.72,101264.28,41.78,205634.75,normal,n/a
1910219,25.71,101263.59,41.75,206278.73,normal,n/a
1910366,25.71,101264.44,41.76,205506.44,normal,n/a
1910502,25.71,101263.5,41.75,204105.48,normal,n/a
1910648,25.7,101263.66,41.76,205122.45,normal,n/a
1910795,25.7,101262.64,41.77,204994.78,normal,n/a
1910931,25.69,101263.99,41.76,204358.78,normal,n/a
1911077,25.69,101262.03,41.76,205763.22,normal,n/a
1911214,25.68,101262.36,41.76,206020.66,normal,n/a
1911360,25.68,101260.91,41.77,204867.28,normal,n/a
1911497,25.69,101264.16,41.76,205506.44,normal,n/a
1911644,25.7,101264.07,41.78,205506.44,normal,n/a
1911780,25.69,101263.83,41.78,205122.45,normal,n/a
1911926,25.7,101262.73,41.79,205250.28,normal,n/a
1912073,25.7,101261.79,41.78,206020.66,normal,n/a
1912209,25.7,101263.49,41.79,205891.86,normal,n/a
1912355,25.7,101262.81,41.79,206020.66,normal,n/a
1912492,25.7,101264.41,41.79,205122.45,normal,n/a
1912638,25.7,101264.58,41.8,206537.45,normal,n/a
1912775,25.7,101264.68,41.8,205506.44,normal,n/a
1912922,25.69,101263.23,41.79,204739.91,normal,n/a
1913058,25.69,101262.88,41.8,204485.69,normal,n/a
1913204,25.7,101263.73,41.81,203474.98,normal,n/a
1913340,25.69,101262.88,41.81,203098.55,normal,n/a
1913487,25.69,101263.83,41.83,203726.7,normal,n/a
1913633,25.69,101263.32,41.83,203852.81,normal,n/a
1913769,25.69,101264.51,41.83,202973.39,normal,n/a
1913916,25.69,101263.14,41.83,203600.78,normal,n/a
1914053,25.69,101266.38,41.84,204867.28,normal,n/a
1914200,25.68,101263.81,41.84,204485.69,normal,n/a
1914336,25.68,101264.82,41.85,205122.45,normal,n/a
2026-02-14 18:12:52,23.6,1012.72,50.6,99090.38,ripe,n/a
2026-02-14 18:13:02,23.77,1012.68,53.31,100966.28,ripe,n/a
2026-02-14 18:13:07,23.64,1012.71,54.0,91135.64,ripe,n/a
2026-02-14 18:13:12,23.79,1012.73,54.5,94377.88,ripe,n/a
2026-02-14 18:13:23,23.79,1012.69,55.17,99263.28,ripe,n/a
2026-02-14 18:13:33,23.84,1012.74,55.63,98065.5,ripe,n/a
2026-02-14 18:13:38,23.7,1012.73,55.92,88858.04,ripe,n/a
2026-02-14 18:13:43,23.74,1012.72,56.3,95433.36,ripe,n/a
2026-02-14 18:13:48,23.77,1012.73,56.42,87491.46,ripe,n/a
2026-02-14 18:13:53,23.86,1012.73,56.63,92020.13,ripe,n/a
2026-02-14 18:13:58,23.86,1012.74,56.64,95326.75,ripe,n/a
2026-02-14 18:14:03,23.74,1012.87,56.65,87401.84,ripe,n/a
2026-02-14 18:14:08,23.91,1012.75,56.53,97896.75,ripe,n/a
2026-02-14 18:14:13,23.87,1012.73,56.58,98009.19,ripe,n/a
2026-02-14 18:14:18,23.87,1012.74,56.63,96731.53,ripe,n/a
2026-02-14 18:14:23,23.78,1012.78,56.94,86691.5,ripe,n/a
2026-02-14 18:14:28,23.95,1012.75,56.95,94065.77,ripe,n/a
2026-02-14 18:14:33,23.89,1012.75,57.15,94065.77,ripe,n/a
2026-02-14 18:14:38,23.92,1012.73,57.34,91723.4,ripe,n/a
2026-02-14 18:14:43,23.77,1012.77,57.73,82580.65,ripe,n/a
2026-02-14 18:14:48,23.95,1012.74,57.73,89323.1,ripe,n/a
2026-02-14 18:14:53,23.9,1012.75,57.67,90363.57,ripe,n/a
2026-02-14 18:14:58,23.91,1012.75,57.5,91428.57,ripe,n/a
2026-02-14 18:15:03,23.9,1012.75,57.42,92020.13,ripe,n/a
2026-02-14 18:15:08,23.92,1012.76,57.39,94273.61,ripe,n/a
2026-02-14 18:15:13,23.84,1012.89,57.69,85733.42,ripe,n/a
2026-02-14 18:15:18,23.95,1012.88,57.6,92219.02,ripe,n/a
2026-02-14 18:15:23,23.92,1012.77,57.6,94065.77,ripe,n/a
2026-02-14 18:15:28,23.92,1012.76,57.61,94117.65,ripe,n/a
2026-02-14 18:15:33,23.93,1012.75,57.76,91330.72,ripe,n/a
2026-02-14 18:15:38,23.95,1012.88,57.77,91624.91,ripe,n/a
2026-02-14 18:15:43,23.83,1012.89,58.09,83714.85,ripe,n/a
2026-02-14 18:15:48,24.0,1012.87,57.98,90844.57,ripe,n/a
2026-02-14 18:15:53,23.94,1012.77,58.04,94065.77,ripe,n/a
2026-02-14 18:15:58,23.97,1012.87,58.01,91921.01,ripe,n/a
2026-02-14 18:16:03,23.89,1012.89,58.1,83797.05,ripe,n/a
2026-02-14 18:16:08,24.01,1012.88,58.04,90267.98,ripe,n/a
2026-02-14 18:16:13,23.84,1012.79,58.05,84293.71,ripe,n/a
2026-02-14 18:16:23,23.9,1012.87,57.9,84460.57,ripe,n/a
2026-02-14 18:16:28,23.88,1012.77,58.17,89982.43,ripe,n/a
2026-02-14 18:16:38,24.0,1012.77,58.05,91233.07,ripe,n/a
2026-02-14 18:16:44,23.96,1012.76,58.08,90844.57,ripe,n/a
2026-02-14 18:16:49,23.98,1012.77,58.03,90941.39,ripe,n/a
2026-02-14 18:16:54,23.96,1012.87,58.08,90363.57,ripe,n/a
2026-02-14 18:16:59,23.99,1012.79,58.09,90459.36,ripe,n/a
2026-02-14 18:17:04,23.9,1012.89,58.45,82421.12,ripe,n/a
2026-02-14 18:17:09,24.05,1012.89,58.4,88123.92,ripe,n/a
2026-02-14 18:17:26,23.96,1012.78,57.73,94955.49,ripe,n/a
2026-02-14 18:17:31,23.97,1012.87,57.3,95273.54,ripe,n/a
2026-02-14 18:17:36,23.98,1012.79,57.38,94482.38,ripe,n/a
2026-02-14 18:17:45,23.96,1012.87,57.8,91038.41,ripe,n/a
2026-02-14 18:23:08,23.67,1012.72,59.01,84544.25,ripe,n/a
2026-02-14 18:23:13,23.7,1012.7,59.12,91330.72,ripe,n/a
2026-02-14 18:23:18,23.66,1012.71,58.85,86340.64,ripe,n/a
2026-02-14 18:23:23,23.79,1012.73,58.78,95754.63,ripe,n/a
2026-02-14 18:23:28,23.78,1012.69,58.75,95167.29,ripe,n/a
2026-02-14 18:23:33,23.79,1012.73,58.74,95273.54,ripe,n/a
2026-02-14 18:23:38,23.74,1012.77,58.93,86691.5,ripe,n/a
2026-02-14 18:23:43,23.88,1012.73,58.8,91038.41,ripe,n/a
2026-02-14 18:23:48,23.8,1012.72,58.85,94955.49,ripe,n/a
2026-02-14 18:23:53,23.81,1012.7,58.85,94377.88,ripe,n/a
2026-02-14 18:24:06,23.76,1012.68,59.14,91723.4,ripe,n/a
2026-02-14 18:24:16,23.73,1012.67,59.23,91330.72,ripe,n/a
2026-02-14 18:24:21,23.8,1012.72,59.24,91723.4,ripe,n/a
2026-02-14 18:24:30,23.75,1012.7,59.33,90844.57,ripe,n/a
2026-02-14 18:24:35,23.81,1012.73,59.16,91428.57,ripe,n/a
2026-02-14 18:24:40,23.74,1012.75,59.23,85819.64,ripe,n/a
2026-02-14 18:24:46,23.83,1012.7,59.02,95008.35,ripe,n/a
2026-02-14 18:24:56,23.76,1012.72,59.16,87045.22,ripe,n/a
2026-02-14 18:25:06,23.85,1012.68,59.06,94587.11,ripe,n/a
2026-02-14 18:25:11,23.72,1012.72,58.86,85992.61,ripe,n/a
2026-02-14 18:25:16,23.83,1012.73,58.9,95273.54,ripe,n/a
2026-02-14 18:25:21,23.83,1012.72,58.89,95970.01,ripe,n/a
2026-02-14 18:25:26,23.84,1012.74,58.86,96186.36,ripe,n/a
2026-02-14 18:25:37,23.79,1012.69,59.29,91330.72,ripe,n/a
2026-02-14 18:25:42,23.74,1012.76,59.27,88489.46,ripe,n/a
2026-02-14 18:25:51,23.77,1012.71,57.24,103601.78,ripe,n/a
2026-02-14 18:25:57,23.67,1012.75,57.37,89982.43,ripe,n/a
2026-02-14 18:26:02,23.82,1012.72,57.79,97672.64,ripe,n/a
2026-02-14 18:26:08,23.79,1012.69,58.17,97172.14,ripe,n/a
2026-02-14 18:26:13,23.8,1012.69,58.34,97560.98,ripe,n/a
2026-02-14 18:26:24,23.79,1012.71,58.58,95380.03,ripe,n/a
2026-02-14 18:26:29,23.77,1012.75,58.58,87223.17,ripe,n/a
2026-02-14 18:26:37,23.77,1012.74,58.6,97061.61,ripe,n/a
2026-02-14 18:26:47,23.74,1012.67,57.66,99494.75,ripe,n/a
2026-02-14 18:26:58,23.73,1012.74,58.06,98689.28,ripe,n/a
2026-02-14 18:27:08,23.72,1012.74,58.14,98575.28,ripe,n/a
2026-02-14 18:27:13,23.77,1012.72,58.2,97505.24,ripe,n/a
2026-02-14 18:27:18,23.79,1012.74,58.33,96731.53,ripe,n/a
2026-02-14 18:27:34,23.59,1012.69,58.8,86779.66,ripe,n/a
2026-02-14 18:27:40,23.76,1012.75,58.69,89229.7,ripe,n/a
2026-02-14 18:27:45,23.81,1012.7,58.57,97282.92,ripe,n/a
2026-02-14 18:27:50,23.81,1012.72,58.46,98348.06,ripe,n/a
2026-02-14 18:27:57,23.73,1012.72,58.69,89604.48,ripe,n/a
2026-02-14 18:28:02,23.79,1012.68,58.39,99727.31,ripe,n/a
2026-02-14 19:43:08,23.28,1013.09,58.93,110083.85,ripe,n/a
2026-02-14 19:43:13,23.34,1013.08,59.04,109378.34,ripe,n/a
2026-02-14 19:43:18,23.25,1013.15,58.85,103476.15,ripe,n/a
2026-02-14 19:43:23,23.38,1013.13,58.76,110012.89,ripe,n/a
2026-02-14 19:43:37,23.25,1013.11,59.28,109168.44,ripe,n/a
2026-02-14 19:43:42,23.31,1013.08,59.42,109518.72,ripe,n/a
2026-02-14 19:43:47,23.32,1013.08,59.53,108889.83,ripe,n/a
